month,Piemonte,Valle d'Aosta,Lombardia,Trentino-Alto Adige,Veneto,Friuli Venezia Giulia,Liguria,Emilia-Romagna,Toscana,Umbria,Marche,Lazio,Abruzzo,Molise,Campania,Puglia,Basilicata,Calabria,Sicilia,Sardegna
1955-08-01,1517135.0,149673.546875,1957626.5,1099855.0,1580636.25,740032.875,294500.3125,1241764.125,880007.0625,475730.4375,744074.125,862640.875,680119.75,233071.28125,485419.4375,936085.3125,485485.3125,930961.25,816647.625,303851.5
1955-09-01,1745648.875,79352.375,2398135.5,1404025.5,2587613.5,1202835.75,427391.375,2280831.25,2467550.75,961814.4375,1551466.0,2295850.0,1219179.0,451619.21875,2435981.75,2318508.5,1629824.5,2902821.25,3188807.0,2737139.25
1955-10-01,2990290.0,183033.625,1957051.0,820452.375,1274171.0,1247756.75,656783.1875,1813732.625,1785293.5,1052234.25,1983833.125,1830082.375,2538592.5,1119884.125,2589577.75,3460515.25,1555562.375,2585240.75,2520720.5,992604.625
1955-11-01,1313078.375,80514.90625,1498071.875,620107.8125,1468553.25,736412.9375,550883.5625,2041113.625,2748529.0,1000262.5625,1195035.25,2255362.0,1372651.75,547429.25,1459316.125,1298576.75,750970.625,1565236.125,1626952.125,2675970.5
1955-12-01,920274.8125,186775.875,1110842.25,347946.4375,1435375.375,702412.875,682042.0625,1592550.875,3750586.75,904364.3125,593220.5625,2255882.0,775199.375,318459.375,1352990.125,425648.96875,330465.4375,853442.3125,1277368.25,1872089.0
1956-01-01,785585.125,166149.5625,1299451.25,514315.5,828208.5625,641823.6875,674889.125,1289094.375,3057834.75,843920.5,531954.0625,1197459.875,544435.1875,263560.375,1264076.25,978738.8125,482425.71875,1375591.5,1130380.0,1051718.75
1956-02-01,831064.4375,38121.5078125,383046.46875,103219.6875,341307.6875,88376.09375,212197.8125,1373648.875,1108242.0,800865.3125,1311362.375,2350187.5,1843615.375,740967.625,2535221.75,3529361.75,2155982.75,4080406.0,4338872.0,3853520.0
1956-03-01,4908755.5,302252.1875,2719273.75,745397.5625,1611895.25,832047.5625,1345353.75,1615252.25,2102694.5,633499.875,850273.0,1934603.75,942477.375,394603.9375,1242208.375,1142907.75,569996.75,1544603.625,1515688.5,1904295.5
1956-04-01,4220420.5,362363.375,3943124.75,1812563.625,2980148.75,2111992.0,1187241.875,2632562.5,3439939.0,1164428.875,992777.0,2084103.875,859742.5,316712.625,960145.25,798963.125,421661.0625,770700.75,504283.125,2156274.0
1956-05-01,1277943.125,145874.59375,1919656.75,862375.0,1531334.375,879378.8125,178913.265625,1539322.875,1542235.75,457089.0,410646.9375,925853.3125,291525.375,90196.375,595515.5625,535368.0,472624.65625,822470.3125,418221.90625,836683.0
